Tiempo ,Ua,VELOCIDAD,REFERENCIA,,,,,,,,,,,,,,,,,
-0.1,0,0,0,,,,,,,,,,,,,,,,,
-0.095,0,0,0,,,,,,,,,,,,,,,,,
-0.09,0,0,0,,,,,,,,,,,,,,,,,
-0.085,0,0,0,,,,,,,,,,,,,,,,,
-0.08,0,0,0,,,,,,,,,,,,,,,,,0.04
-0.075,0,0,0,,,,,,,,,,,,,,,,,4.04
-0.07,0,0,0,,,,,,,,,,,,,Mp,4.113,25,,3.96
-0.065,0,0,0,,,,,,,,,,,,,Ts,205ms,25,,
-0.06,0,0,0,,,,,,,,,,,,,P,315ms,20,,
-0.055,0,0,0,,,,,,,,,,,,,ess,4.057,15,,
-0.05,0,0,0,,,,,,,,,,,,,,3.94,,,
-0.045,0,0,0,,,,,,,,,,,,,,,,,
-0.04,0,0,0,,,,,,,,,,,,,,,,,
-0.035,0,0,0,,,,,,,,,,,,,,,,,
-0.03,0,0,0,,,,,,,,,,,,,,,,,
-0.025,0,0,0,,,,,,,,,,,,,,,,,
-0.02,0,0,0,,,,,,,,,,,,,,,,,
-0.015,0,0,0,,,,,,,,,,,,,,,,,
-0.01,0,0,0,,,,,,,,,,,,,,,,,
-0.005,0,0,0,,,,,,,,,,,,,,,,,
0,5,0.005,4,,,,,,,,,,,,,,,,,
0.005,5,0.275,4,,,,,,,,,,,,,,,,,
0.01,5,0.667,4,,,,,,,,,,,,,,,,,
0.015,5,0.988,4,,,,,,,,,,,,,,,,,
0.02,4.872,1.29,4,,,,,,,,,,,,,,,,,
0.025,4.645,1.582,4,,,,,,,,,,,,,,,,,
0.03,4.39,1.88,4,,,,,,,,,,,,,,,,,
0.035,4.225,2.1,4,,,,,,,,,,,,,,,,,
0.04,4.063,2.307,4,,,,,,,,,,,,,,,,,
0.045,3.907,2.5,4,,,,,,,,,,,,,,,,,
0.05,3.898,2.58,4,,,,,,,,,,,,,,,,,
0.055,3.824,2.702,4,,,,,,,,,,,,,,,,,
0.06,3.779,2.797,4,,,,,,,,,,,,,,,,,
0.065,3.721,2.898,4,,,,,,,,,,,,,,,,,
0.07,3.76,2.925,4,,,,,,,,,,,,,,,,,
0.075,3.643,3.06,4,,,,,,,,,,,,,,,,,
0.08,3.652,3.1,4,,,,,,,,,,,,,,,,,
0.085,3.615,3.17,4,,,,,,,,,,,,,,,,,
0.09,3.556,3.253,4,,,,,,,,,,,,,,,,,
0.095,3.623,3.243,4,,,,,,,,,,,,,,,,,
0.1,3.545,3.335,4,,,,,,,,,,,,,,,,,
0.105,3.559,3.358,4,,,,,,,,,,,,,,,,,
0.11,3.494,3.435,4,,,,,,,,,,,,,,,,,
0.115,3.477,3.475,4,,,,,,,,,,,,,,,,,
0.12,3.471,3.505,4,,,,,,,,,,,,,,,,,
0.125,3.449,3.545,4,,,,,,,,,,,,,,,,,
0.13,3.373,3.62,4,,,,,,,,,,,,,,,,,
0.135,3.493,3.555,4,,,,,,,,,,,,,,,,,
0.14,3.339,3.685,4,,,,,,,,,,,,,,,,,
0.145,3.329,3.707,4,,,,,,,,,,,,,,,,,
0.15,3.435,3.648,4,,,,,,,,,,,,,,,,,
0.155,3.303,3.758,4,,,,,,,,,,,,,,,,,
0.16,3.259,3.8,4,,,,,,,,,,,,,,,,,
0.165,3.32,3.767,4,,,,,,,,,,,,,,,,,
0.17,3.315,3.783,4,,,,,,,,,,,,,,,,,
0.175,3.291,3.81,4,,,,,,,,,,,,,,,,,
0.18,3.319,3.8,4,,,,,,,,,,,,,,,,,
0.185,3.279,3.837,4,,,,,,,,,,,,,,,,,
0.19,3.212,3.893,4,,,,,,,,,,,,,,,,,
0.195,3.227,3.887,4,,,,,,,,,,,,,,,,,
0.2,3.256,3.872,4,,,,,,,,,,,,,,,,,
0.205,3.165,3.943,4,,,,,,,,,,,,,,,,,
0.21,3.158,3.95,4,,,,,,,,,,,,,,,,,
0.215,3.212,3.915,4,,,,,,,,,,,,,,,,,
0.22,3.218,3.915,4,,,,,,,,,,,,,,,,,
0.225,3.138,3.975,4,,,,,,,,,,,,,,,,,
0.23,3.147,3.97,4,,,,,,,,,,,,,,,,,
0.235,3.192,3.94,4,,,,,,,,,,,,,,,,,
0.24,3.128,3.988,4,,,,,,,,,,,,,,,,,
0.245,3.065,4.033,4,,,,,,,,,,,,,,,,,
0.25,3.102,4.005,4,,,,,,,,,,,,,,,,,
0.255,3.127,3.988,4,,,,,,,,,,,,,,,,,
0.26,3.056,4.037,4,,,,,,,,,,,,,,,,,
0.265,3.068,4.027,4,,,,,,,,,,,,,,,,,
0.27,3.134,3.98,4,,,,,,,,,,,,,,,,,
0.275,3.124,3.988,4,,,,,,,,,,,,,,,,,
0.28,2.986,4.085,4,,,,,,,,,,,,,,,,,
0.285,2.987,4.08,4,,,,,,,,,,,,,,,,,
0.29,3.074,4.015,4,,,,,,,,,,,,,,,,,
0.295,3.087,4.005,4,,,,,,,,,,,,,,,,,
0.3,3.023,4.05,4,,,,,,,,,,,,,,,,,
0.305,3.012,4.055,4,,,,,,,,,,,,,,,,,
0.31,3.044,4.03,4,,,,,,,,,,,,,,,,,
0.315,3.002,4.057,4,,,,,,,,,,,,,,,,,
0.32,2.98,4.07,4,,,,,,,,,,,,,,,,,
0.325,3.033,4.03,4,,,,,,,,,,,,,,,,,
0.33,3.077,3.997,4,,,,,,,,,,,,,,,,,
0.335,2.995,4.055,4,,,,,,,,,,,,,,,,,
0.34,2.955,4.08,4,,,,,,,,,,,,,,,,,
0.345,2.996,4.047,4,,,,,,,,,,,,,,,,,
0.35,3.061,4,4,,,,,,,,,,,,,,,,,
0.355,2.996,4.045,4,,,,,,,,,,,,,,,,,
0.36,2.94,4.082,4,,,,,,,,,,,,,,,,,
0.365,2.959,4.065,4,,,,,,,,,,,,,,,,,
0.37,3.001,4.033,4,,,,,,,,,,,,,,,,,
0.375,2.945,4.07,4,,,,,,,,,,,,,,,,,
0.38,2.958,4.057,4,,,,,,,,,,,,,,,,,
0.385,2.982,4.037,4,,,,,,,,,,,,,,,,,
0.39,2.98,4.037,4,,,,,,,,,,,,,,,,,
0.395,2.884,4.102,4,,,,,,,,,,,,,,,,,
0.4,2.923,4.07,4,,,,,,,,,,,,,,,,,
0.405,3.008,4.008,4,,,,,,,,,,,,,,,,,
0.41,2.996,4.015,4,,,,,,,,,,,,,,,,,
0.415,2.856,4.113,4,,,,,,,,,,,,,,,,,
0.42,2.869,4.098,4,,,,,,,,,,,,,,,,,
0.425,2.97,4.023,4,,,,,,,,,,,,,,,,,
0.43,2.99,4.008,4,,,,,,,,,,,,,,,,,
0.435,2.91,4.062,4,,,,,,,,,,,,,,,,,
0.44,2.888,4.075,4,,,,,,,,,,,,,,,,,
0.445,2.929,4.043,4,,,,,,,,,,,,,,,,,
0.45,2.937,4.035,4,,,,,,,,,,,,,,,,,
0.455,2.902,4.057,4,,,,,,,,,,,,,,,,,
0.46,2.938,4.03,4,,,,,,,,,,,,,,,,,
0.465,2.964,4.01,4,,,,,,,,,,,,,,,,,
0.47,2.91,4.047,4,,,,,,,,,,,,,,,,,
0.475,2.871,4.072,4,,,,,,,,,,,,,,,,,
0.48,2.919,4.035,4,,,,,,,,,,,,,,,,,
0.485,3.003,3.975,4,,,,,,,,,,,,,,,,,
0.49,2.933,4.025,4,,,,,,,,,,,,,,,,,
0.495,2.892,4.053,4,,,,,,,,,,,,,,,,,
0.5,2.909,4.037,4,,,,,,,,,,,,,,,,,
0.505,2.928,4.023,4,,,,,,,,,,,,,,,,,
0.51,2.855,4.072,4,,,,,,,,,,,,,,,,,
0.515,2.904,4.035,4,,,,,,,,,,,,,,,,,
0.52,2.966,3.99,4,,,,,,,,,,,,,,,,,
0.525,2.952,4,4,,,,,,,,,,,,,,,,,
0.53,2.823,4.09,4,,,,,,,,,,,,,,,,,
0.535,2.835,4.078,4,,,,,,,,,,,,,,,,,
0.54,2.933,4.005,4,,,,,,,,,,,,,,,,,
0.545,2.961,3.985,4,,,,,,,,,,,,,,,,,
0.55,2.887,4.037,4,,,,,,,,,,,,,,,,,
0.555,2.881,4.04,4,,,,,,,,,,,,,,,,,
0.56,2.907,4.02,4,,,,,,,,,,,,,,,,,
0.565,2.884,4.035,4,,,,,,,,,,,,,,,,,
0.57,2.856,4.053,4,,,,,,,,,,,,,,,,,
0.575,2.928,4,4,,,,,,,,,,,,,,,,,
0.58,2.985,3.96,4,,,,,,,,,,,,,,,,,
0.585,2.913,4.012,4,,,,,,,,,,,,,,,,,
0.59,2.865,4.045,4,,,,,,,,,,,,,,,,,
0.595,2.894,4.023,4,,,,,,,,,,,,,,,,,
0.6,2.914,4.008,4,,,,,,,,,,,,,,,,,
0.605,2.849,4.053,4,,,,,,,,,,,,,,,,,
0.61,2.881,4.027,4,,,,,,,,,,,,,,,,,
0.615,2.954,3.975,4,,,,,,,,,,,,,,,,,
0.62,2.945,3.983,4,,,,,,,,,,,,,,,,,
0.625,2.836,4.06,4,,,,,,,,,,,,,,,,,
0.63,2.821,4.068,4,,,,,,,,,,,,,,,,,
0.635,2.888,4.017,4,,,,,,,,,,,,,,,,,
0.64,2.915,3.997,4,,,,,,,,,,,,,,,,,
0.645,2.876,4.025,4,,,,,,,,,,,,,,,,,
0.65,2.913,3.997,4,,,,,,,,,,,,,,,,,
0.655,2.96,3.965,4,,,,,,,,,,,,,,,,,
0.66,2.895,4.012,4,,,,,,,,,,,,,,,,,
0.665,2.836,4.053,4,,,,,,,,,,,,,,,,,
0.67,2.886,4.015,4,,,,,,,,,,,,,,,,,
0.675,2.928,3.985,4,,,,,,,,,,,,,,,,,
0.68,2.858,4.035,4,,,,,,,,,,,,,,,,,
0.685,2.884,4.015,4,,,,,,,,,,,,,,,,,
0.69,2.944,3.972,4,,,,,,,,,,,,,,,,,
0.695,2.931,3.983,4,,,,,,,,,,,,,,,,,
0.7,2.807,4.07,4,,,,,,,,,,,,,,,,,
0.705,2.824,4.055,4,,,,,,,,,,,,,,,,,
0.71,2.899,4,4,,,,,,,,,,,,,,,,,
0.715,2.917,3.988,4,,,,,,,,,,,,,,,,,
0.72,2.882,4.012,4,,,,,,,,,,,,,,,,,
0.725,2.909,3.993,4,,,,,,,,,,,,,,,,,
0.73,2.949,3.965,4,,,,,,,,,,,,,,,,,
0.735,2.88,4.015,4,,,,,,,,,,,,,,,,,
0.74,2.829,4.05,4,,,,,,,,,,,,,,,,,
0.745,2.876,4.015,4,,,,,,,,,,,,,,,,,
0.75,2.921,3.983,4,,,,,,,,,,,,,,,,,
0.755,2.865,4.023,4,,,,,,,,,,,,,,,,,
0.76,2.885,4.008,4,,,,,,,,,,,,,,,,,
0.765,2.935,3.972,4,,,,,,,,,,,,,,,,,
0.77,2.922,3.983,4,,,,,,,,,,,,,,,,,
0.775,2.813,4.06,4,,,,,,,,,,,,,,,,,
0.78,2.808,4.06,4,,,,,,,,,,,,,,,,,
0.785,2.893,3.997,4,,,,,,,,,,,,,,,,,
0.79,2.911,3.985,4,,,,,,,,,,,,,,,,,
0.795,2.859,4.023,4,,,,,,,,,,,,,,,,,
0.8,2.907,3.988,4,,,,,,,,,,,,,,,,,
0.805,2.951,3.957,4,,,,,,,,,,,,,,,,,
0.81,2.883,4.008,4,,,,,,,,,,,,,,,,,
0.815,2.836,4.04,4,,,,,,,,,,,,,,,,,
0.82,2.879,4.008,4,,,,,,,,,,,,,,,,,
0.825,2.904,3.99,4,,,,,,,,,,,,,,,,,
0.83,2.829,4.043,4,,,,,,,,,,,,,,,,,
0.835,2.859,4.02,4,,,,,,,,,,,,,,,,,
0.84,2.939,3.963,4,,,,,,,,,,,,,,,,,
0.845,2.939,3.965,4,,,,,,,,,,,,,,,,,
0.85,2.827,4.045,4,,,,,,,,,,,,,,,,,
0.855,2.827,4.043,4,,,,,,,,,,,,,,,,,
0.86,2.878,4.005,4,,,,,,,,,,,,,,,,,
0.865,2.874,4.008,4,,,,,,,,,,,,,,,,,
0.87,2.845,4.027,4,,,,,,,,,,,,,,,,,
0.875,2.911,3.98,4,,,,,,,,,,,,,,,,,
0.88,2.966,3.943,4,,,,,,,,,,,,,,,,,
0.885,2.887,4,4,,,,,,,,,,,,,,,,,
0.89,2.855,4.023,4,,,,,,,,,,,,,,,,,
0.895,2.886,4,4,,,,,,,,,,,,,,,,,
0.9,2.893,3.995,4,,,,,,,,,,,,,,,,,
0.905,2.797,4.062,4,,,,,,,,,,,,,,,,,
0.91,2.828,4.037,4,,,,,,,,,,,,,,,,,
0.915,2.915,3.975,4,,,,,,,,,,,,,,,,,
0.92,2.931,3.965,4,,,,,,,,,,,,,,,,,
0.925,2.862,4.015,4,,,,,,,,,,,,,,,,,
0.93,2.861,4.015,4,,,,,,,,,,,,,,,,,
0.935,2.921,3.972,4,,,,,,,,,,,,,,,,,
0.94,2.869,4.01,4,,,,,,,,,,,,,,,,,
0.945,2.804,4.055,4,,,,,,,,,,,,,,,,,
0.95,2.875,4.003,4,,,,,,,,,,,,,,,,,
0.955,2.932,3.963,4,,,,,,,,,,,,,,,,,
0.96,2.849,4.023,4,,,,,,,,,,,,,,,,,
0.965,2.872,4.005,4,,,,,,,,,,,,,,,,,
0.97,2.936,3.96,4,,,,,,,,,,,,,,,,,
0.975,2.921,3.972,4,,,,,,,,,,,,,,,,,
0.98,2.798,4.06,4,,,,,,,,,,,,,,,,,
0.985,2.797,4.057,4,,,,,,,,,,,,,,,,,
0.99,2.879,3.997,4,,,,,,,,,,,,,,,,,
0.995,2.876,4,4,,,,,,,,,,,,,,,,,
1,2.84,4.025,4,,,,,,,,,,,,,,,,,
1.005,2.899,3.983,4,,,,,,,,,,,,,,,,,
1.01,2.957,3.943,4,,,,,,,,,,,,,,,,,
1.015,2.883,3.997,4,,,,,,,,,,,,,,,,,
1.02,2.851,4.02,4,,,,,,,,,,,,,,,,,
1.025,2.874,4.003,4,,,,,,,,,,,,,,,,,
1.03,2.885,3.995,4,,,,,,,,,,,,,,,,,
1.035,2.803,4.053,4,,,,,,,,,,,,,,,,,
1.04,2.814,4.043,4,,,,,,,,,,,,,,,,,
1.045,2.904,3.977,4,,,,,,,,,,,,,,,,,
1.05,2.93,3.96,4,,,,,,,,,,,,,,,,,
1.055,2.851,4.017,4,,,,,,,,,,,,,,,,,
1.06,2.857,4.012,4,,,,,,,,,,,,,,,,,
1.065,2.92,3.967,4,,,,,,,,,,,,,,,,,
1.07,2.872,4.003,4,,,,,,,,,,,,,,,,,
1.075,2.815,4.043,4,,,,,,,,,,,,,,,,,
1.08,2.873,4,4,,,,,,,,,,,,,,,,,
1.085,2.902,3.98,4,,,,,,,,,,,,,,,,,
1.09,2.831,4.03,4,,,,,,,,,,,,,,,,,
1.095,2.847,4.017,4,,,,,,,,,,,,,,,,,
1.1,2.928,3.96,4,,,,,,,,,,,,,,,,,
1.105,2.924,3.965,4,,,,,,,,,,,,,,,,,
1.11,2.808,4.047,4,,,,,,,,,,,,,,,,,
1.115,2.812,4.043,4,,,,,,,,,,,,,,,,,
1.12,2.877,3.995,4,,,,,,,,,,,,,,,,,
1.125,2.86,4.008,4,,,,,,,,,,,,,,,,,
1.13,2.823,4.033,4,,,,,,,,,,,,,,,,,
1.135,2.885,3.988,4,,,,,,,,,,,,,,,,,
1.14,2.94,3.95,4,,,,,,,,,,,,,,,,,
1.145,2.865,4.005,4,,,,,,,,,,,,,,,,,
1.15,2.861,4.008,4,,,,,,,,,,,,,,,,,
1.155,2.9,3.98,4,,,,,,,,,,,,,,,,,
1.16,2.901,3.98,4,,,,,,,,,,,,,,,,,
1.165,2.784,4.062,4,,,,,,,,,,,,,,,,,
1.17,2.794,4.053,4,,,,,,,,,,,,,,,,,
1.175,2.876,3.993,4,,,,,,,,,,,,,,,,,
1.18,2.88,3.99,4,,,,,,,,,,,,,,,,,
1.185,2.853,4.01,4,,,,,,,,,,,,,,,,,
1.19,2.891,3.983,4,,,,,,,,,,,,,,,,,
1.195,2.95,3.943,4,,,,,,,,,,,,,,,,,
1.2,2.871,4,4,,,,,,,,,,,,,,,,,
1.205,2.832,4.027,4,,,,,,,,,,,,,,,,,
1.21,2.859,4.008,4,,,,,,,,,,,,,,,,,
1.215,2.883,3.99,4,,,,,,,,,,,,,,,,,
1.22,2.795,4.053,4,,,,,,,,,,,,,,,,,
1.225,2.805,4.043,4,,,,,,,,,,,,,,,,,
1.23,2.899,3.975,4,,,,,,,,,,,,,,,,,
1.235,2.915,3.965,4,,,,,,,,,,,,,,,,,
1.24,2.853,4.01,4,,,,,,,,,,,,,,,,,
1.245,2.856,4.008,4,,,,,,,,,,,,,,,,,
1.25,2.923,3.96,4,,,,,,,,,,,,,,,,,
1.255,2.862,4.005,4,,,,,,,,,,,,,,,,,
1.26,2.808,4.043,4,,,,,,,,,,,,,,,,,
1.265,2.855,4.008,4,,,,,,,,,,,,,,,,,
1.27,2.894,3.98,4,,,,,,,,,,,,,,,,,
1.275,2.806,4.043,4,,,,,,,,,,,,,,,,,
1.28,2.831,4.023,4,,,,,,,,,,,,,,,,,
1.285,2.919,3.96,4,,,,,,,,,,,,,,,,,
1.29,2.929,3.955,4,,,,,,,,,,,,,,,,,
1.295,2.825,4.03,4,,,,,,,,,,,,,,,,,
1.3,2.833,4.023,4,,,,,,,,,,,,,,,,,
1.305,2.878,3.99,4,,,,,,,,,,,,,,,,,
1.31,2.847,4.012,4,,,,,,,,,,,,,,,,,
1.315,2.807,4.04,4,,,,,,,,,,,,,,,,,
1.32,2.868,3.995,4,,,,,,,,,,,,,,,,,
1.325,2.904,3.97,4,,,,,,,,,,,,,,,,,
1.33,2.828,4.025,4,,,,,,,,,,,,,,,,,
1.335,2.855,4.005,4,,,,,,,,,,,,,,,,,
1.34,2.915,3.963,4,,,,,,,,,,,,,,,,,
1.345,2.907,3.97,4,,,,,,,,,,,,,,,,,
1.35,2.813,4.037,4,,,,,,,,,,,,,,,,,
1.355,2.806,4.04,4,,,,,,,,,,,,,,,,,
1.36,2.857,4.003,4,,,,,,,,,,,,,,,,,
1.365,2.846,4.01,4,,,,,,,,,,,,,,,,,
1.37,2.81,4.035,4,,,,,,,,,,,,,,,,,
1.375,2.868,3.993,4,,,,,,,,,,,,,,,,,
1.38,2.922,3.955,4,,,,,,,,,,,,,,,,,
1.385,2.847,4.01,4,,,,,,,,,,,,,,,,,
1.39,2.853,4.005,4,,,,,,,,,,,,,,,,,
1.395,2.906,3.967,4,,,,,,,,,,,,,,,,,
1.4,2.905,3.97,4,,,,,,,,,,,,,,,,,
1.405,2.811,4.037,4,,,,,,,,,,,,,,,,,
1.41,2.794,4.047,4,,,,,,,,,,,,,,,,,
1.415,2.855,4.003,4,,,,,,,,,,,,,,,,,
1.42,2.855,4.003,4,,,,,,,,,,,,,,,,,
1.425,2.815,4.03,4,,,,,,,,,,,,,,,,,
1.43,2.87,3.99,4,,,,,,,,,,,,,,,,,
1.435,2.928,3.95,4,,,,,,,,,,,,,,,,,
1.44,2.853,4.005,4,,,,,,,,,,,,,,,,,
1.445,2.849,4.008,4,,,,,,,,,,,,,,,,,
1.45,2.906,3.967,4,,,,,,,,,,,,,,,,,
1.455,2.894,3.977,4,,,,,,,,,,,,,,,,,
1.46,2.777,4.06,4,,,,,,,,,,,,,,,,,
1.465,2.784,4.053,4,,,,,,,,,,,,,,,,,
1.47,2.862,3.995,4,,,,,,,,,,,,,,,,,
1.475,2.848,4.005,4,,,,,,,,,,,,,,,,,
1.48,2.819,4.025,4,,,,,,,,,,,,,,,,,
1.485,2.882,3.98,4,,,,,,,,,,,,,,,,,
1.49,2.926,3.95,4,,,,,,,,,,,,,,,,,
1.495,2.851,4.005,4,,,,,,,,,,,,,,,,,
1.5,2.851,4.005,4,,,,,,,,,,,,,,,,,
1.505,2.901,3.97,4,,,,,,,,,,,,,,,,,
1.51,2.885,3.983,4,,,,,,,,,,,,,,,,,
1.515,2.775,4.06,4,,,,,,,,,,,,,,,,,
1.52,2.789,4.047,4,,,,,,,,,,,,,,,,,
1.525,2.864,3.993,4,,,,,,,,,,,,,,,,,
