Tiempo ,Ua,VELOCIDAD,REFERENCIA,,,,,,,,,,,,,,,,,
3.15,2.975,4.15,4,,,,,,,,,,,,,,,,,
3.155,2.989,4.133,4,,,,,,,,,,,,,,,,,
3.16,2.937,4.162,4,,,,,,,,,,,,,,,,,
3.165,2.922,4.165,4,,,,,,,,,,,,,,,,,
3.17,2.899,4.173,4,,,,,,,,,,,,,,,,,
3.175,2.934,4.14,4,,,,,,,,,,,,,,,,,
3.18,2.974,4.105,4,,,,,,,,,,,,,,,,,
3.185,2.895,4.155,4,,,,,,,,,,,,,,,,,
3.19,2.855,4.175,4,,,,,,,,,,,,,,,,,
3.195,2.943,4.105,4,,,,,,,,,,,,,,,,,
3.2,2.979,4.075,4,,,,,,,,,,,,,,,,,
3.205,2.852,4.16,4,,,,,,,,,,,,,,,,,
3.21,2.837,4.162,4,,,,,,,,,,,,,,,,,
3.215,2.943,4.08,4,,,,,,,,,,,,,,,,,
3.22,2.959,4.065,4,,,,,,,,,,,,,,,,,
3.225,2.819,4.16,4,,,,,,,,,,,,,,,,,
3.23,2.829,4.145,4,,,,,,,,,,,,,,,,,
3.235,2.933,4.065,4,,,,,,,,,,,,,,,,,
3.24,2.953,4.047,4,,,,,,,,,,,,,,,,,
3.245,2.839,4.125,4,,,,,,,,,,,,,,,,,
3.25,2.809,4.14,4,,,,,,,,,,,,,,,,,
3.255,2.913,4.06,4,,,,,,,,,,,,,,,,,
3.26,2.956,4.027,4,,,,,,,,,,,,,,,,,
3.265,2.832,4.113,4,,,,,,,,,,,,,,,,,
3.27,2.806,4.125,4,,,,,,,,,,,,,,,,,
3.275,2.887,4.062,4,,,,,,,,,,,,,,,,,
3.28,2.915,4.04,4,,,,,,,,,,,,,,,,,
3.285,2.862,4.075,4,,,,,,,,,,,,,,,,,
3.29,2.853,4.078,4,,,,,,,,,,,,,,,,,
3.295,2.887,4.05,4,,,,,,,,,,,,,,,,,
3.3,2.876,4.055,4,,,,,,,,,,,,,,,,,
3.305,2.847,4.072,4,,,,,,,,,,,,,,,,,
3.31,2.899,4.033,4,,,,,,,,,,,,,,,,,
3.315,2.933,4.008,4,,,,,,,,,,,,,,,,,
3.32,2.857,4.06,4,,,,,,,,,,,,,,,,,
3.325,2.81,4.09,4,,,,,,,,,,,,,,,,,
3.33,2.882,4.035,4,,,,,,,,,,,,,,,,,
3.335,2.951,3.985,4,,,,,,,,,,,,,,,,,
3.34,2.884,4.033,4,,,,,,,,,,,,,,,,,
3.345,2.825,4.072,4,,,,,,,,,,,,,,,,,
3.35,2.855,4.047,4,,,,,,,,,,,,,,,,,
3.355,2.881,4.027,4,,,,,,,,,,,,,,,,,
3.36,2.829,4.062,4,,,,,,,,,,,,,,,,,
3.365,2.856,4.04,4,,,,,,,,,,,,,,,,,
3.37,2.925,3.99,4,,,,,,,,,,,,,,,,,
3.375,2.89,4.015,4,,,,,,,,,,,,,,,,,
3.38,2.782,4.09,4,,,,,,,,,,,,,,,,,
3.385,2.783,4.085,4,,,,,,,,,,,,,,,,,
3.39,2.884,4.01,4,,,,,,,,,,,,,,,,,
3.395,2.915,3.988,4,,,,,,,,,,,,,,,,,
3.4,2.848,4.035,4,,,,,,,,,,,,,,,,,
3.405,2.846,4.035,4,,,,,,,,,,,,,,,,,
3.41,2.872,4.015,4,,,,,,,,,,,,,,,,,
3.415,2.853,4.027,4,,,,,,,,,,,,,,,,,
3.42,2.805,4.06,4,,,,,,,,,,,,,,,,,
3.425,2.883,4.003,4,,,,,,,,,,,,,,,,,
3.43,2.936,3.965,4,,,,,,,,,,,,,,,,,
3.435,2.86,4.02,4,,,,,,,,,,,,,,,,,
3.44,2.851,4.025,4,,,,,,,,,,,,,,,,,
3.445,2.871,4.01,4,,,,,,,,,,,,,,,,,
3.45,2.881,4.003,4,,,,,,,,,,,,,,,,,
3.455,2.777,4.075,4,,,,,,,,,,,,,,,,,
3.46,2.811,4.047,4,,,,,,,,,,,,,,,,,
3.465,2.897,3.985,4,,,,,,,,,,,,,,,,,
3.47,2.916,3.972,4,,,,,,,,,,,,,,,,,
3.475,2.85,4.02,4,,,,,,,,,,,,,,,,,
3.48,2.838,4.027,4,,,,,,,,,,,,,,,,,
3.485,2.886,3.993,4,,,,,,,,,,,,,,,,,
3.49,2.844,4.023,4,,,,,,,,,,,,,,,,,
3.495,2.803,4.05,4,,,,,,,,,,,,,,,,,
3.5,2.856,4.01,4,,,,,,,,,,,,,,,,,
3.505,2.913,3.97,4,,,,,,,,,,,,,,,,,
3.51,2.861,4.008,4,,,,,,,,,,,,,,,,,
3.515,2.861,4.008,4,,,,,,,,,,,,,,,,,
3.52,2.91,3.972,4,,,,,,,,,,,,,,,,,
3.525,2.895,3.985,4,,,,,,,,,,,,,,,,,
3.53,2.785,4.062,4,,,,,,,,,,,,,,,,,
3.535,2.777,4.065,4,,,,,,,,,,,,,,,,,
3.54,2.872,3.995,4,,,,,,,,,,,,,,,,,
3.545,2.88,3.99,4,,,,,,,,,,,,,,,,,
3.55,2.838,4.02,4,,,,,,,,,,,,,,,,,
3.555,2.883,3.988,4,,,,,,,,,,,,,,,,,
3.56,2.941,3.947,4,,,,,,,,,,,,,,,,,
3.565,2.859,4.008,4,,,,,,,,,,,,,,,,,
3.57,2.822,4.033,4,,,,,,,,,,,,,,,,,
3.575,2.863,4.003,4,,,,,,,,,,,,,,,,,
3.58,2.881,3.99,4,,,,,,,,,,,,,,,,,
3.585,2.785,4.057,4,,,,,,,,,,,,,,,,,
3.59,2.816,4.033,4,,,,,,,,,,,,,,,,,
3.595,2.914,3.963,4,,,,,,,,,,,,,,,,,
3.6,2.917,3.963,4,,,,,,,,,,,,,,,,,
3.605,2.83,4.025,4,,,,,,,,,,,,,,,,,
3.61,2.839,4.017,4,,,,,,,,,,,,,,,,,
3.615,2.874,3.993,4,,,,,,,,,,,,,,,,,
3.62,2.842,4.015,4,,,,,,,,,,,,,,,,,
3.625,2.812,4.035,4,,,,,,,,,,,,,,,,,
3.63,2.86,4,4,,,,,,,,,,,,,,,,,
3.635,2.899,3.972,4,,,,,,,,,,,,,,,,,
3.64,2.833,4.02,4,,,,,,,,,,,,,,,,,
3.645,2.85,4.008,4,,,,,,,,,,,,,,,,,
3.65,2.914,3.963,4,,,,,,,,,,,,,,,,,
3.655,2.913,3.965,4,,,,,,,,,,,,,,,,,
3.66,2.794,4.05,4,,,,,,,,,,,,,,,,,
3.665,2.794,4.047,4,,,,,,,,,,,,,,,,,
3.67,2.862,3.997,4,,,,,,,,,,,,,,,,,
3.675,2.858,4,4,,,,,,,,,,,,,,,,,
3.68,2.819,4.027,4,,,,,,,,,,,,,,,,,
3.685,2.881,3.983,4,,,,,,,,,,,,,,,,,
3.69,2.951,3.935,4,,,,,,,,,,,,,,,,,
3.695,2.866,3.997,4,,,,,,,,,,,,,,,,,
3.7,2.834,4.02,4,,,,,,,,,,,,,,,,,
3.705,2.886,3.983,4,,,,,,,,,,,,,,,,,
3.71,2.891,3.98,4,,,,,,,,,,,,,,,,,
3.715,2.767,4.068,4,,,,,,,,,,,,,,,,,
3.72,2.78,4.055,4,,,,,,,,,,,,,,,,,
3.725,2.877,3.985,4,,,,,,,,,,,,,,,,,
3.73,2.885,3.98,4,,,,,,,,,,,,,,,,,
3.735,2.84,4.012,4,,,,,,,,,,,,,,,,,
3.74,2.882,3.983,4,,,,,,,,,,,,,,,,,
3.745,2.951,3.935,4,,,,,,,,,,,,,,,,,
3.75,2.855,4.005,4,,,,,,,,,,,,,,,,,
3.755,2.816,4.033,4,,,,,,,,,,,,,,,,,
3.76,2.856,4.003,4,,,,,,,,,,,,,,,,,
3.765,2.87,3.993,4,,,,,,,,,,,,,,,,,
3.77,2.774,4.06,4,,,,,,,,,,,,,,,,,
3.775,2.809,4.033,4,,,,,,,,,,,,,,,,,
3.78,2.889,3.975,4,,,,,,,,,,,,,,,,,
3.785,2.905,3.965,4,,,,,,,,,,,,,,,,,
3.79,2.836,4.015,4,,,,,,,,,,,,,,,,,
3.795,2.864,3.995,4,,,,,,,,,,,,,,,,,
3.8,2.925,3.952,4,,,,,,,,,,,,,,,,,
3.805,2.853,4.005,4,,,,,,,,,,,,,,,,,
3.81,2.807,4.037,4,,,,,,,,,,,,,,,,,
3.815,2.847,4.008,4,,,,,,,,,,,,,,,,,
3.82,2.871,3.99,4,,,,,,,,,,,,,,,,,
3.825,2.8,4.04,4,,,,,,,,,,,,,,,,,
3.83,2.819,4.025,4,,,,,,,,,,,,,,,,,
3.835,2.903,3.965,4,,,,,,,,,,,,,,,,,
3.84,2.924,3.952,4,,,,,,,,,,,,,,,,,
3.845,2.834,4.017,4,,,,,,,,,,,,,,,,,
3.85,2.826,4.023,4,,,,,,,,,,,,,,,,,
3.855,2.895,3.972,4,,,,,,,,,,,,,,,,,
3.86,2.847,4.008,4,,,,,,,,,,,,,,,,,
3.865,2.793,4.045,4,,,,,,,,,,,,,,,,,
3.87,2.851,4.003,4,,,,,,,,,,,,,,,,,
3.875,2.901,3.967,4,,,,,,,,,,,,,,,,,
3.88,2.81,4.033,4,,,,,,,,,,,,,,,,,
3.885,2.829,4.017,4,,,,,,,,,,,,,,,,,
3.89,2.91,3.96,4,,,,,,,,,,,,,,,,,
3.895,2.924,3.952,4,,,,,,,,,,,,,,,,,
3.9,2.813,4.033,4,,,,,,,,,,,,,,,,,
3.905,2.817,4.027,4,,,,,,,,,,,,,,,,,
3.91,2.876,3.985,4,,,,,,,,,,,,,,,,,
3.915,2.838,4.012,4,,,,,,,,,,,,,,,,,
3.92,2.798,4.04,4,,,,,,,,,,,,,,,,,
3.925,2.859,3.995,4,,,,,,,,,,,,,,,,,
3.93,2.899,3.967,4,,,,,,,,,,,,,,,,,
3.935,2.819,4.025,4,,,,,,,,,,,,,,,,,
3.94,2.839,4.01,4,,,,,,,,,,,,,,,,,
3.945,2.906,3.963,4,,,,,,,,,,,,,,,,,
3.95,2.916,3.957,4,,,,,,,,,,,,,,,,,
3.955,2.812,4.033,4,,,,,,,,,,,,,,,,,
3.96,2.802,4.037,4,,,,,,,,,,,,,,,,,
3.965,2.857,3.997,4,,,,,,,,,,,,,,,,,
3.97,2.846,4.005,4,,,,,,,,,,,,,,,,,
3.975,2.814,4.027,4,,,,,,,,,,,,,,,,,
3.98,2.858,3.995,4,,,,,,,,,,,,,,,,,
3.985,2.898,3.967,4,,,,,,,,,,,,,,,,,
3.99,2.832,4.015,4,,,,,,,,,,,,,,,,,
3.995,2.838,4.01,4,,,,,,,,,,,,,,,,,
4,2.902,3.965,4,,,,,,,,,,,,,,,,,
4.005,2.908,3.963,4,,,,,,,,,,,,,,,,,
4.01,2.807,4.035,4,,,,,,,,,,,,,,,,,
4.015,2.797,4.04,4,,,,,,,,,,,,,,,,,
4.02,2.859,3.995,4,,,,,,,,,,,,,,,,,
4.025,2.848,4.003,4,,,,,,,,,,,,,,,,,
4.03,2.802,4.035,4,,,,,,,,,,,,,,,,,
4.035,2.857,3.995,4,,,,,,,,,,,,,,,,,
4.04,2.914,3.955,4,,,,,,,,,,,,,,,,,
4.045,2.828,4.017,4,,,,,,,,,,,,,,,,,
4.05,2.841,4.008,4,,,,,,,,,,,,,,,,,
4.055,2.908,3.96,4,,,,,,,,,,,,,,,,,
4.06,2.904,3.965,4,,,,,,,,,,,,,,,,,
4.065,2.799,4.04,4,,,,,,,,,,,,,,,,,
4.07,2.796,4.04,4,,,,,,,,,,,,,,,,,
4.075,2.869,3.988,4,,,,,,,,,,,,,,,,,
4.08,2.841,4.008,4,,,,,,,,,,,,,,,,,
4.085,2.805,4.033,4,,,,,,,,,,,,,,,,,
4.09,2.87,3.985,4,,,,,,,,,,,,,,,,,
4.095,2.904,3.963,4,,,,,,,,,,,,,,,,,
4.1,2.828,4.017,4,,,,,,,,,,,,,,,,,
4.105,2.851,4,4,,,,,,,,,,,,,,,,,
4.11,2.912,3.957,4,,,,,,,,,,,,,,,,,
4.115,2.904,3.965,4,,,,,,,,,,,,,,,,,
4.12,2.803,4.037,4,,,,,,,,,,,,,,,,,
4.125,2.808,4.033,4,,,,,,,,,,,,,,,,,
4.13,2.873,3.985,4,,,,,,,,,,,,,,,,,
4.135,2.842,4.008,4,,,,,,,,,,,,,,,,,
4.14,2.809,4.03,4,,,,,,,,,,,,,,,,,
4.145,2.865,3.99,4,,,,,,,,,,,,,,,,,
4.15,2.905,3.963,4,,,,,,,,,,,,,,,,,
4.155,2.829,4.017,4,,,,,,,,,,,,,,,,,
4.16,2.845,4.005,4,,,,,,,,,,,,,,,,,
4.165,2.909,3.96,4,,,,,,,,,,,,,,,,,
4.17,2.912,3.96,4,,,,,,,,,,,,,,,,,
4.175,2.811,4.033,4,,,,,,,,,,,,,,,,,
4.18,2.798,4.04,4,,,,,,,,,,,,,,,,,
4.185,2.86,3.995,4,,,,,,,,,,,,,,,,,
4.19,2.849,4.003,4,,,,,,,,,,,,,,,,,
4.195,2.799,4.037,4,,,,,,,,,,,,,,,,,
4.2,2.85,4,4,,,,,,,,,,,,,,,,,
4.205,2.907,3.96,4,,,,,,,,,,,,,,,,,
4.21,2.835,4.012,4,,,,,,,,,,,,,,,,,
4.215,2.838,4.01,4,,,,,,,,,,,,,,,,,
4.22,2.909,3.96,4,,,,,,,,,,,,,,,,,
4.225,2.915,3.957,4,,,,,,,,,,,,,,,,,
4.23,2.814,4.03,4,,,,,,,,,,,,,,,,,
4.235,2.801,4.037,4,,,,,,,,,,,,,,,,,
4.24,2.874,3.985,4,,,,,,,,,,,,,,,,,
4.245,2.843,4.008,4,,,,,,,,,,,,,,,,,
4.25,2.799,4.037,4,,,,,,,,,,,,,,,,,
4.255,2.861,3.993,4,,,,,,,,,,,,,,,,,
4.26,2.908,3.96,4,,,,,,,,,,,,,,,,,
4.265,2.821,4.023,4,,,,,,,,,,,,,,,,,
4.27,2.841,4.008,4,,,,,,,,,,,,,,,,,
4.275,2.912,3.957,4,,,,,,,,,,,,,,,,,
4.28,2.905,3.965,4,,,,,,,,,,,,,,,,,
4.285,2.81,4.033,4,,,,,,,,,,,,,,,,,
4.29,2.812,4.03,4,,,,,,,,,,,,,,,,,
4.295,2.878,3.983,4,,,,,,,,,,,,,,,,,
4.3,2.839,4.01,4,,,,,,,,,,,,,,,,,
4.305,2.799,4.037,4,,,,,,,,,,,,,,,,,
4.31,2.861,3.993,4,,,,,,,,,,,,,,,,,
4.315,2.901,3.965,4,,,,,,,,,,,,,,,,,
4.32,2.828,4.017,4,,,,,,,,,,,,,,,,,
4.325,2.841,4.008,4,,,,,,,,,,,,,,,,,
4.33,2.909,3.96,4,,,,,,,,,,,,,,,,,
4.335,2.908,3.963,4,,,,,,,,,,,,,,,,,
4.34,2.814,4.03,4,,,,,,,,,,,,,,,,,
4.345,2.794,4.043,4,,,,,,,,,,,,,,,,,
4.35,2.863,3.993,4,,,,,,,,,,,,,,,,,
4.355,2.849,4.003,4,,,,,,,,,,,,,,,,,
4.36,2.802,4.035,4,,,,,,,,,,,,,,,,,
4.365,2.85,4,4,,,,,,,,,,,,,,,,,
4.37,2.911,3.957,4,,,,,,,,,,,,,,,,,
4.375,2.839,4.01,4,,,,,,,,,,,,,,,,,
4.38,2.841,4.008,4,,,,,,,,,,,,,,,,,
4.385,2.898,3.967,4,,,,,,,,,,,,,,,,,
4.39,2.918,3.955,4,,,,,,,,,,,,,,,,,
4.395,2.804,4.037,4,,,,,,,,,,,,,,,,,
4.4,2.79,4.045,4,,,,,,,,,,,,,,,,,
4.405,2.866,3.99,4,,,,,,,,,,,,,,,,,
4.41,2.845,4.005,4,,,,,,,,,,,,,,,,,
4.415,2.802,4.035,4,,,,,,,,,,,,,,,,,
4.42,2.864,3.99,4,,,,,,,,,,,,,,,,,
4.425,2.914,3.955,4,,,,,,,,,,,,,,,,,
4.43,2.828,4.017,4,,,,,,,,,,,,,,,,,
4.435,2.838,4.01,4,,,,,,,,,,,,,,,,,
4.44,2.905,3.963,4,,,,,,,,,,,,,,,,,
4.445,2.904,3.965,4,,,,,,,,,,,,,,,,,
4.45,2.81,4.033,4,,,,,,,,,,,,,,,,,
4.455,2.807,4.033,4,,,,,,,,,,,,,,,,,
4.46,2.87,3.988,4,,,,,,,,,,,,,,,,,
4.465,2.845,4.005,4,,,,,,,,,,,,,,,,,
4.47,2.809,4.03,4,,,,,,,,,,,,,,,,,
4.475,2.864,3.99,4,,,,,,,,,,,,,,,,,
4.48,2.904,3.963,4,,,,,,,,,,,,,,,,,
4.485,2.843,4.008,4,,,,,,,,,,,,,,,,,
4.49,2.853,4,4,,,,,,,,,,,,,,,,,
4.495,2.91,3.96,4,,,,,,,,,,,,,,,,,
4.5,2.913,3.96,4,,,,,,,,,,,,,,,,,
4.505,2.812,4.033,4,,,,,,,,,,,,,,,,,
4.51,2.803,4.037,4,,,,,,,,,,,,,,,,,
4.515,2.868,3.99,4,,,,,,,,,,,,,,,,,
4.52,2.847,4.005,4,,,,,,,,,,,,,,,,,
4.525,2.804,4.035,4,,,,,,,,,,,,,,,,,
4.53,2.869,3.988,4,,,,,,,,,,,,,,,,,
4.535,2.92,3.952,4,,,,,,,,,,,,,,,,,
4.54,2.852,4.003,4,,,,,,,,,,,,,,,,,
4.545,2.848,4.005,4,,,,,,,,,,,,,,,,,
4.55,2.909,3.963,4,,,,,,,,,,,,,,,,,
4.555,2.912,3.963,4,,,,,,,,,,,,,,,,,
4.56,2.796,4.045,4,,,,,,,,,,,,,,,,,
4.565,2.782,4.053,4,,,,,,,,,,,,,,,,,
4.57,2.861,3.995,4,,,,,,,,,,,,,,,,,
4.575,2.858,3.997,4,,,,,,,,,,,,,,,,,
4.58,2.818,4.025,4,,,,,,,,,,,,,,,,,
4.585,2.881,3.98,4,,,,,,,,,,,,,,,,,
4.59,2.94,3.94,4,,,,,,,,,,,,,,,,,
4.595,2.862,3.997,4,,,,,,,,,,,,,,,,,
4.6,2.851,4.005,4,,,,,,,,,,,,,,,,,
4.605,2.904,3.967,4,,,,,,,,,,,,,,,,,
4.61,2.892,3.977,4,,,,,,,,,,,,,,,,,
4.615,2.779,4.057,4,,,,,,,,,,,,,,,,,
4.62,2.783,4.053,4,,,,,,,,,,,,,,,,,
4.625,2.865,3.993,4,,,,,,,,,,,,,,,,,
4.63,2.862,3.995,4,,,,,,,,,,,,,,,,,
4.635,2.83,4.017,4,,,,,,,,,,,,,,,,,
4.64,2.886,3.977,4,,,,,,,,,,,,,,,,,
4.645,2.934,3.945,4,,,,,,,,,,,,,,,,,
4.65,2.877,3.988,4,,,,,,,,,,,,,,,,,
4.655,2.846,4.01,4,,,,,,,,,,,,,,,,,
4.66,2.881,3.985,4,,,,,,,,,,,,,,,,,
4.665,2.875,3.99,4,,,,,,,,,,,,,,,,,
4.67,2.782,4.055,4,,,,,,,,,,,,,,,,,
4.675,2.796,4.043,4,,,,,,,,,,,,,,,,,
4.68,2.872,3.988,4,,,,,,,,,,,,,,,,,
4.685,2.894,3.972,4,,,,,,,,,,,,,,,,,
4.69,2.846,4.008,4,,,,,,,,,,,,,,,,,
4.695,2.874,3.988,4,,,,,,,,,,,,,,,,,
4.7,2.932,3.947,4,,,,,,,,,,,,,,,,,
4.705,2.875,3.99,4,,,,,,,,,,,,,,,,,
4.71,2.819,4.03,4,,,,,,,,,,,,,,,,,
4.715,2.86,4,4,,,,,,,,,,,,,,,,,
4.72,2.881,3.985,4,,,,,,,,,,,,,,,,,
4.725,2.793,4.047,4,,,,,,,,,,,,,,,,,
4.73,2.807,4.035,4,,,,,,,,,,,,,,,,,
4.735,2.909,3.963,4,,,,,,,,,,,,,,,,,
4.74,2.922,3.955,4,,,,,,,,,,,,,,,,,
4.745,2.836,4.017,4,,,,,,,,,,,,,,,,,
4.75,2.845,4.01,4,,,,,,,,,,,,,,,,,
4.755,2.905,3.967,4,,,,,,,,,,,,,,,,,
4.76,2.85,4.008,4,,,,,,,,,,,,,,,,,
4.765,2.8,4.043,4,,,,,,,,,,,,,,,,,
4.77,2.865,3.995,4,,,,,,,,,,,,,,,,,
